prompt,answer,numeric_label
"premissa: Un ex-president del Parlament Europeu diu que la UE no pot mitjançar sense la petició de la Moncloa
hipòtesi: La Moncloa hauria de demanar que la UE fes de mediador
etiqueta: implicació
----
premissa: L'associació és membre fundador de la Federació internacional de les associacions d'estudis clàssics (1948).
hipòtesi: Les dones no podien formar part de la Federació. 
etiqueta: neutre
----
premissa: La sentència de Luxemburg afecta directament els drets de Puigdemont i Comín com a eurodiputats
hipòtesi: Puigdemont i Comín no veuran els seus drets modificats
etiqueta: contradicció
----
premissa: El cicle es tancarà el 24 de novembre amb la participació de la Jove Orquestra Nacional de Catalunya dirigida per Salvador Mas.
hipòtesi: El 24 de novembre es clou el cicle de poesia per a infants.
etiqueta:",neutre,1
"premissa: Gaspar Llamazares es dóna de baixa com a militant d’Esquerra Unida
hipòtesi: Esquerra Unida té un militant menys
etiqueta: implicació
----
premissa: En entrar a una casa que no conec el primer que faig és mirar si hi ha llibres.
hipòtesi: Una casa sense llibres és una casa sense cultura.
etiqueta: neutre
----
premissa: Les botes d'esquí de fons solen ser botes toves.
hipòtesi: Les botes d'esquí de fons generalment són dures.
etiqueta: contradicció
----
premissa: Olot és una de les ciutats on la Fundació Kreas ofereix aquesta formació dual.
hipòtesi: Els premis reconeixen a la Fundació Kreas com el millor centre formatiu de Catalunya.
etiqueta:",neutre,1
"premissa: Els econacionalistes proposen, entre altres mesures, que es destini el 6% del PIB en educació, de manera que s'inverteixi més i millor.
hipòtesi: Per als econacionalistes, és raonable que l'educació rebi un 6 % del PIB.
etiqueta: implicació
----
premissa: Si caic en la batalla venidora, que aquest sigui el meu adéu.
hipòtesi: La batalla es preveia dura i violenta.
etiqueta: neutre
----
premissa: Aquesta setmana, ens hem volgut acostar a aquest equip que per a molta gent encara és desconegut, afortunadament, però, cada cop menys.
hipòtesi: Aquesta setmana hem decidit estar amb aquest equip tan famós.
etiqueta: contradicció
----
premissa: Concretament, es passarà de 100 unitats diàries a 60.
hipòtesi: Seran 40 unitats menys al dia.
etiqueta:",implicació,0
"premissa: El TSJ del País Valencià obliga a incloure religió a segon de Batxillerat
hipòtesi: La religió serà una assignatura a segon de Batxillerat
etiqueta: implicació
----
premissa: La consellera de Governació ha fet aquestes declaracions a Vila-sana on ha inaugurat el Centre d'Immersió Audiovisual d'aquesta localitat del Pla d'Urgell.
hipòtesi: La carretera travessa el Pla de l'Urgell.
etiqueta: neutre
----
premissa: Els guies, itineraris i durada de l'estada són fixats pel Govern, que cobra 200 dòlars per dia.
hipòtesi: El Govern permet que cada operador de viatges estableixi les seves tarifes per als guies, itineraris i durada de l'estada.
etiqueta: contradicció
----
premissa: La vorera costat Llobregat estarà tancada com a vial i zona de seguretat.
hipòtesi: Els vianants només podran utilitzar el costat Besòs de la vorera.
etiqueta:",implicació,0
"premissa: Em sembla que es tracta d'una mutació, un híbrid originat per les radiacions d'aquestes illes.
hipòtesi: Les radiacions han donat lloc a la mutació.
etiqueta: implicació
----
premissa: El conseller de la Presidència, Francesc Homs, assegura que la LOMCE és una agressió al model de convivència de Catalunya.
hipòtesi: La LOMCE és una llei orgànica promulgada el 2013.
etiqueta: neutre
----
premissa: El astromòbil va quedar en estat operatiu a la Lluna el 16 de gener de 1973.
hipòtesi: El 16 de gener de 1973, l'astromòbil de la Lluna va deixar de funcionar.
etiqueta: contradicció
----
premissa: Torra diu a ERC que han de sortir de la taula de diàleg amb data per a un referèndum
hipòtesi: Una data pel referèndum és l'objectiu de Torra per la taula de diàleg
etiqueta:",implicació,0
"premissa: Vila ha remarcat que l'entesa amb els socialistes ha estat bona però que la situació política al país ha precipitat els esdeveniments.
hipòtesi: S'han mantingut converses amb els socialistes.
etiqueta: implicació
----
premissa: Per als professionals, la marca pot contribuir a generar orgull de pertinença, així com millorar la informació i la coordinació.
hipòtesi: La marca consta d'un símbol de color blanc i el nom de l'empresa estampat a sota en lletres majúscules i blanques.
etiqueta: neutre
----
premissa: Laura Borràs deixa plantat el Suprem i no anirà a declarar
hipòtesi: Laura Borràs es presenta davant del Suprem per a declarar
etiqueta: contradicció
----
premissa: Autoritzar l'extracció d'organismes vius amb finalitats científiques, educatives, culturals i aquarològiques a les aigües del litoral català.
hipòtesi: Denegar l'extracció d'organismes vius d'aigües del litoral català encara que les finalitats siguin científiques.
etiqueta:",contradicció,2
"premissa: Sé que això deu haver estat difícil per tu i em volia assegurar que estàs bé.
hipòtesi: Volia saber si ho anaves superant.
etiqueta: implicació
----
premissa: Lucien Philippe (1925-2005) fou un reconegut vexil·lòleg francès nascut el 1925.
hipòtesi: El 1969 Lucien Philippe va fundar l'associació d'estudis internacionals vexil·lològics.
etiqueta: neutre
----
premissa: El govern ofereix els ports catalans per acollir 49 refugiats a la deriva des de fa dues setmanes
hipòtesi: Hi ha 49 migrants a la deriva des de fa dos dies
etiqueta: contradicció
----
premissa: La consulta d’Arenys de Munt, com la determinació d’un poble va despertar un país
hipòtesi: Arenys de Munt s'oposa a la consulta al poble
etiqueta:",contradicció,2
"premissa: Jo he escollit el Brasil, però altres companys meus ho faran a la Xina o els Estats Units.
hipòtesi: Es podia triar entre diferents països.
etiqueta: implicació
----
premissa: Torra presenta al·legacions contra la petició del PP a la Junta Electoral d’inhabilitar-lo de seguida
hipòtesi: La Junta Electoral encara no s'ha pronunciat a la demanda del PP
etiqueta: neutre
----
premissa: Si es denuncia alguna cosa respecte a Bankia o les caixes serà per aquesta organització, aquest bull social que clama contra la impunitat.
hipòtesi: Si Bankia o les caixes estan lliures de denúncies, és perquè aquesta organització aconsegueix mantenir-los impunes.
etiqueta: contradicció
----
premissa: El passat dissabte, 10 de novembre, començaven els actes del Centre Artístic Musical de Bétera (CAM) per a celebrar la festivitat de Santa Cecília.
hipòtesi: Santa Cecília és una de les màrtirs dels primers segles més venerada pels cristians.
etiqueta:",neutre,1
"premissa: Barrancos va ser 13è de la general i va pujar el podium com a 2n veterà 31.50.51.
hipòtesi: Barrancos va pujar al pòdium després del 1r veterà.
etiqueta: implicació
----
premissa: Com a títol, et suggerim que posis el teu nom i la data del viatge.
hipòtesi: La data s'ha de posat a dalt a la dreta.
etiqueta: neutre
----
premissa: Alemanya construirà centres de detenció de migrants a la frontera amb Àustria
hipòtesi: No hi haurà nous centres de detenció de migrants a la frontera amb Àustria
etiqueta: contradicció
----
premissa: Ambdues parts podran comptar amb la presència d'assessors en les deliberacions amb veu i sense vot.
hipòtesi: Queda prohibida la presència d'assessors en les deliberacions.
etiqueta:",contradicció,2
"premissa: A més és una de les activitats que s'hi ha celebrat sempre des dels seus inicis.
hipòtesi: És una activitat amb història.
etiqueta: implicació
----
premissa: S’ha mort una dona que estava ingressada per legionel·la a València
hipòtesi: És el tercer cas de la malaltia en poques setmanes
etiqueta: neutre
----
premissa: Si t'interessa Montesa i el seus voltants, et recomanem que visitis Valencia.
hipòtesi: Si tens interès per Montesa i els seus voltants, et desaconsellem que visitis València.
etiqueta: contradicció
----
premissa: Això podria interpretar se com una absència de compromís amb prestar la col·laboració judicial peticionada pel jutge Llarena, destaquen.
hipòtesi: El jutge Llarena va demanar col·laboració per a un cas judicial.
etiqueta:",implicació,0
"premissa: I recordo baixar al camp un cop acabat el torneig.
hipòtesi: El torneig es va celebrar fa temps.
etiqueta: implicació
----
premissa: Se suposa que no has d'arreplegar coses.
hipòtesi: Totes aquestes coses són massa rugoses.
etiqueta: neutre
----
premissa: El no de l’independentisme al pressupost espanyol agreuja la fragilitat de Sánchez
hipòtesi: Pedro Sánchez podrà tramitar el pressupost espanyol amb tots els suports
etiqueta: contradicció
----
premissa: La Guàrdia Civil cita a declarar Juan Cotino després de les detencions dels seus nebots i de Zaplana
hipòtesi: Els nebots de Juan Cotino viuen a València
etiqueta:",neutre,1
"premissa: El Tecnocampus facilita l'accés a internet a través d'Eduroam i/o la seva xarxa wi-fi pública TCM Auditori.
hipòtesi: Qualsevol persona pot connectar-se al wi-fi del Tecnocampus.
etiqueta: implicació
----
premissa: “Aleshores només vam gravar-ne dues i la resta van quedar desestimades per sempre.
hipòtesi: Les gravacions s'enregistren en una cinta magnètica
etiqueta: neutre
----
premissa: Aquest caràcter reformista es podria aplicar en temàtiques socials actuals davant les quals cal determinar quin ha de ser el posicionament de l'Església catalana, segons Torrents.
hipòtesi: Aquest caràcter reformista es podria aplicar en temàtiques econòmiques actuals davant les quals cal determinar quin ha de ser el posicionament de l'Església catalana, segons Torrents.
etiqueta: contradicció
----
premissa: El 30 d'octubre va ser arrestat per un granger blanc a un pantà.
hipòtesi: El 20 d'octubre va ser arrestat per un granger blanc a un pantà.
etiqueta:",contradicció,2
"premissa: Otegi demana al lehendakari que aclareixi públicament què li va explicar Rajoy sobre els seus plans per a Catalunya
hipòtesi: Iñigo Urkullu y Mariano Rajoy es van reunir en privat
etiqueta: implicació
----
premissa: El Casal Català de Brussel·les anul·la un debat electoral per la manca de col·laboració dels partits
hipòtesi: El Casal Català de Brussel·les ha demanat als partits que col·laborin més
etiqueta: neutre
----
premissa: El nom Oeno és la forma llatina de la deessa grega Eno, que significa «vi».
hipòtesi: Oeno és la forma japonesa de la deessa grega Eno, que significa «vi».
etiqueta: contradicció
----
premissa: Finalment la va perdre i Marc Forné va passar a ser cap de Govern.
hipòtesi: Marc Forné presideix una societat amb seu a Panamà.
etiqueta:",neutre,1
"premissa: Hi trob les tendències caïnites i d'insatisfacció crònica que marquen les esquerres.
hipòtesi: Les esquerres tendeixen a estar insatisfetes sempre.
etiqueta: implicació
----
premissa: No paren de parlar ne , però no ens expliquen qui són, i per a què serveixen.
hipòtesi: Es pot parlar molt i no dir res.
etiqueta: neutre
----
premissa: Borrell va contractar set agències de comunicació per millorar la imatge d’Espanya
hipòtesi: Espanya té una bona imatge
etiqueta: contradicció
----
premissa: Amb la mínima avantatge en el marcador es va arribar al descans.
hipòtesi: El partit va finalitzar amb el mínim avantatge en el marcador.
etiqueta:",contradicció,2
"premissa: Poc després va començar a treballar a una empresa d'equips per ferrocarrils.
hipòtesi: A la seva feina hi havia diferents tipus d'equips per a ferrocarrils.
etiqueta: implicació
----
premissa: i s'aprova al Ple municipal de 25 de setembre de 2012 el II Pla d'igualtat de gènere per a la ciutadania 2012-2015.
hipòtesi: La igualtat de gènere implica que els homes i les dones han de rebre el mateix tractament.
etiqueta: neutre
----
premissa: Acero lamenta que quan es van mobilitzar a Barcelona davant la seu d'Agricultura no els rebés ni la consellera ni cap director general.
hipòtesi: La consellera d'Agricultura va rebre les persones que es manifestaven davant del Departament.
etiqueta: contradicció
----
premissa: Potser a mitjà o llarg termini la situació econòmica a l'illa millorarà però, de moment, per a Cuba encara és important el petroli veneçolà.
hipòtesi: La situació econòmica de Cuba està relacionada amb el petroli veneçolà.
etiqueta:",implicació,0
"premissa: Assassinat d'Estat d'un Home al coratge excepcional, impressionant fins als seus carnissers, restant fidel a unes conviccions que llurs tortures no van poder alterar.
hipòtesi: Va ser un home que va patir molt.
etiqueta: implicació
----
premissa: I ben segur que tampoc sumarà la seva actitud a Madrid en les resolucions que plantejaven els grups catalans en el debat de política general espanyol.
hipòtesi: Les resolucions es publiquen al diari oficial.
etiqueta: neutre
----
premissa: És aquí que podem trobar grans àrees sense població ni construcció, ideal per a la tranquil·litat i l'esplai.
hipòtesi: És aquí que es impossible trobar petites àrees amb població i construcció, ideal per a la gresca i l'esplai.
etiqueta: contradicció
----
premissa: A la seva funcionalitat, a la seva comunicació neta, a l'objectivitat que és tan fàcil d'indentificar amb una Europa segura de si mateixa.
hipòtesi: Europa és objectiva.
etiqueta:",implicació,0
"premissa: Creen neurones artificials en un xip de silici, un avenç clau en la cura de les malalties cròniques
hipòtesi: Les malalties cròniques es podrien arribar a curar amb neurones artificials
etiqueta: implicació
----
premissa: Escrivá ha dit que l'avaluació d'aquest procés s'haurà de fer a finals de setembre quan les xifres de reconeixements ""seran completament diferents"".
hipòtesi: A finals d'octubre caldrà tornar a avaluar el procés. 
etiqueta: neutre
----
premissa: La selectivitat es farà entre el 22 de juny i el 10 de juliol
hipòtesi: Ja se sap la data exacta de la selectivitat
etiqueta: contradicció
----
premissa: Per contra, els nous treballs suggereixen que és més probable que la capacitat per al llenguatge fos producte d'una evolució gradual.
hipòtesi: Abans d'aquests treballs, l'origen més probable de la capacitat lingüística era un altre.
etiqueta:",implicació,0
"premissa: Teresa Padrós, Alcaldessa de Palau-solità i Plegamans va destacar la molt bona qualitat de les obres.
hipòtesi: El comentari de Teresa Padrós, alcaldessa de Palau-solità i Plegamans, sobre les obres va ser favorable.
etiqueta: implicació
----
premissa: L'empresa està obligada, a petició del personal, a concedir una bestreta mensual del 100% del salari que es pagui en el moment de la petició.
hipòtesi: Les empreses transformadores rebran una bestreta mensual de 20 euros per tona.
etiqueta: neutre
----
premissa: La Rajoleria Bosc de la Pedrera és una obra de Celrà (Gironès) inclosa a l'Inventari del Patrimoni Arquitectònic de Catalunya.
hipòtesi: La Rajoleria Bosc de la Pedrera és una obra de Celrà (Gironès) exclosa de l'Inventari del Patrimoni Arquitectònic de Catalunya.
etiqueta: contradicció
----
premissa: Els guardons de la Secció Oficial s'entregaran durant la cloenda el divendres 19 d'abril amb la projecció de la pel·lícula guanyadora.
hipòtesi: La cloenda consisteix únicament en el lliurament dels premis de la Secció Oficial.
etiqueta:",contradicció,2
"premissa: Hi ha gent defensant el Sí i una altra defensant el No.
hipòtesi: No tothom defensa el mateix.
etiqueta: implicació
----
premissa: Podem i Esquerra Unida fan un parèntesi en la recerca d’un acord electoral
hipòtesi: Els dos partits polítics s'han donat una setmana de pausa
etiqueta: neutre
----
premissa: Un vídeo demostra el risc de circular per la zona on s’ha accidentat el tren de la R4
hipòtesi: La seguretat de moure's pel recorregut íntegre de la R4 és inqüestionable
etiqueta: contradicció
----
premissa: El film de Daniel Stamm, tot un èxit als EUA, va deixar un bon regust a Sitges
hipòtesi: La pel·lícula de Daniel Stamm es va projectar als Estats Units abans que a Sitges.
etiqueta:",implicació,0
"premissa: La marea alta torna a fer estralls i obliga a tancar la plaça de Sant Marc de Venècia
hipòtesi: Venècia tanca la plaça de Sant Marc degut a la pujada de la marea
etiqueta: implicació
----
premissa: Espanya no vetarà l’accés d’una Escòcia independent a la UE, segons el cònsol a Edimburg
hipòtesi: El cònsol a Edimburg ocupa aquest càrrec des de fa un any
etiqueta: neutre
----
premissa: El parlament iraquià aprova una moció per a expulsar les tropes nord-americanes
hipòtesi: El parlament iraquià vol que continuen les tropes nord-americanes al seu territori
etiqueta: contradicció
----
premissa: Sens dubte m'allotjaria allà de nou quan ens tornarem a Eslovàquia.
hipòtesi: Eslovàquia és un país d'Europa on es parla una llengua eslava.
etiqueta:",neutre,1
"premissa: La justícia escocesa ajorna la decisió sobre Ponsatí fins que l’eurocambra no hagi resolt el suplicatori
hipòtesi: La decisió sobre Ponsatí a l'espera de la resolució de l'eurocambra
etiqueta: implicació
----
premissa: Les exportacions ja representen un 64,5% de les vendes fora de Catalunya
hipòtesi: Les exportacions a Catalunya es realitzen majoritàriament via marítima 
etiqueta: neutre
----
premissa: Torra i Colau s’enganxen a Twitter pel rebuig del pressupost espanyol
hipòtesi: El pressupost espanyol acosta posicions entre Colau i Torra
etiqueta: contradicció
----
premissa: És OBLIGATORI presentar-lo juntament amb el certificat final d'obra (CFO) com a ANNEX A que indica el CTE.
hipòtesi: L'annex A conté dos documents.
etiqueta:",implicació,0
"premissa: Es dedica a escriure i desenvolupar llibres, guies, jocs i altres productes dirigits al públic infantil i juvenil.
hipòtesi: Els nens i els joves són el públic per al qual treballa.
etiqueta: implicació
----
premissa: Un dels municipis que preocupa Salut és Castelldefels.
hipòtesi: El nombre de reclamacions a Castelldefels no deixa d'augmentar. 
etiqueta: neutre
----
premissa: Participaren un total de 84 esquiadors de fons de 15 comitès nacionals diferents.
hipòtesi: Participaren més de 84 esquiadors de fons de 17 comitès nacionals diferents.
etiqueta: contradicció
----
premissa: El més votat esdevindria president i el segon més votat, vicepresident.
hipòtesi: El càrrec de president depèn del resultat de les eleccions. 
etiqueta:",implicació,0
"premissa: Els objectius principals són: assegurar un alt nivell de protecció del medi ambient, millorar contínuament el comportament ambiental i obtenir un avantatge competitiu d'aquestes millores.
hipòtesi: Es treballarà primordialment per protegir l'entorn natural.
etiqueta: implicació
----
premissa: Necessito que tingui una mica de perspectiva en això.
hipòtesi: La perspectiva ha de ser acurada.
etiqueta: neutre
----
premissa: En cas de ser beneficiari d'un altre ajut o beca, serà obligatori renunciar a un d'ells o sol·licitar la compatibilitat, si s'escau.
hipòtesi: Si s'és beneficiari d'un altre ajut o beca, és impossible demanar-ne un altre.
etiqueta: contradicció
----
premissa: Allò que satisfà els desigs dels homes, allò que sedueix els seus ulls i l'ostentació de la riquesa.
hipòtesi: Allò que aviva els desigs dels homes.
etiqueta:",contradicció,2
"premissa: Aquest any s'hi han produït un seguit de videos divulgatius sobre els còmics ¡ la seva història, ¡ alquns han estat emesos per televisió.
hipòtesi: A la televisió s'han pogut veure alguns vídeos divulgatius sobre els còmics i la seva història.
etiqueta: implicació
----
premissa: Si ens hi fixem, però, a la foto de divendres hi faltaven alguns dels actors que en d'altres ocasions havien fet costat al govern.
hipòtesi: La fotografia es va fer amb un mòbil.
etiqueta: neutre
----
premissa: Joaquim Rodriguez s'ho juga tot en l'etapa final del Giro d'Itàlia d'aquest diumenge.
hipòtesi: Per Joaquim Rodriguez, l'etapa final del Giro d'Itàlia d'aquest diumenge és un mer tràmit.
etiqueta: contradicció
----
premissa: Top Chef és un programa de televisió gastronòmic espanyol que cerca el millor cuiner del país.
hipòtesi: Top Chef és un programa educatiu sobre gastronomia que emet un canal de televisió espanyol.
etiqueta:",contradicció,2
"premissa: Per poder utilitzar un escriptori remot basat en Citrix en GNU/Linux primer caldrà instal·lar el client ICA.
hipòtesi: Citrix permet treballar en un escriptori que no es troba en un ordinador local.
etiqueta: implicació
----
premissa: Per a la medició dels seus partits a nivell estadístic es va utilitzar un protocol verbal a través d'una fulla d'Excel per tal...»»»»
hipòtesi: Microsof Excel és el programa de fulls de càlcul líder en el sector i una eina avançada d'anàlisi i visualització de dades.
etiqueta: neutre
----
premissa: El Consell vol que els ports inverteixin els beneficis en el seu entorn
hipòtesi: El Consell manifesta que els beneficis han estat nuls
etiqueta: contradicció
----
premissa: L'altra persona que veuran és el seu company, de 20 anys, Matthew Rowland.
hipòtesi: Avui només veuran en Matthew Rowland.
etiqueta:",contradicció,2
"premissa: Potser serà molt bo a la pista, però la imatge que m'ha quedat d'ell s'acosta perillosament a la que transmet Crakòvia d'ell.
hipòtesi: El retrat que fan a ""Crakòvia"" d'ell és lluny del d'un bon jugador.
etiqueta: implicació
----
premissa: Buch ofereix els Mossos per al trasllat dels presos polítics a Madrid
hipòtesi: Els presos polítics seran traslladats en breu a la capital d'Espanya
etiqueta: neutre
----
premissa: El nom ""Baitolo"", transcripció de, es coneix per inscripcions en monedes ibèriques, evident precedent del llatí ""Baetulo"".
hipòtesi: El nom ""Baitolo"", transcripció de, es desconeix per inscripcions en monedes ibèriques, impossible precedent del llatí ""Baetulo"".
etiqueta: contradicció
----
premissa: A finals de 2007 presenta la maqueta Any Nou enregistrada i produïda als estudis Bcn-Arts.
hipòtesi: Els estudis Bcn-Arts s'encarreguen de fer maquetes per a les festes municipals.
etiqueta:",neutre,1
"premissa: A aquesta transparència més elevada als criteris de planificació fiscal, la seguiran criteris exigibles a les empreses i els inversors ja ho estan avançant.
hipòtesi: La fiscalitat ha de ser molt transparent.
etiqueta: implicació
----
premissa: Com a resultats més destacats cal ressaltar: Sara Prescolí Pacheco, 1a classificada a la categoria F3.
hipòtesi: No acabo d'entendre com funcionen les categories d'aquest esport.
etiqueta: neutre
----
premissa: Per això li demanem que ens regali petites dosis d'històries del món rural.
hipòtesi: Ens agradaria que ens expliqués una llarga història de la vida al camp.
etiqueta: contradicció
----
premissa: Pensava que amb un heroi a la família ja n'hi hauria prou.
hipòtesi: Ara tenim més d'un heroi a la família.
etiqueta:",implicació,0
"premissa: Promoure els acords de custòdia, per implicar tots els agents —fins i tot externs— en la gestió i millora del medi local.
hipòtesi: Per gestionar i millorar el medi local, és convenient que els agents, interns i externs, s'hi sentin implicats.
etiqueta: implicació
----
premissa: Els dos primers vectors tenen per a imatges ells mateixos i són doncs de valor propi 1 i l'últim és de valor propi -1.
hipòtesi: Un vector lliure té les mateixes característiques que un vector fix.
etiqueta: neutre
----
premissa: Riera demana que el Consell de la República s’acompanyi de mobilitzacions al Principat
hipòtesi: S'han d'evitar les revoltes a Catalunya per a la construcció de la República
etiqueta: contradicció
----
premissa: En total, el planejament vigent preveia 6.624 habitatges nous i el PDU rebaixa aquesta xifra fins als 948.
hipòtesi: La previsió de construcció d'habitatges era excessiva per al PDU.
etiqueta:",implicació,0
"premissa: De jove, va ser apartada del tron per la seva germana gran, tot i que el pare confiava més en ella.
hipòtesi: El pare preferia que governés la germana petita.
etiqueta: implicació
----
premissa: La fiscalia projecta vídeos manipulats en la sessió d’aquest matí al Suprem
hipòtesi: La fiscalia ha projecta vídeos sense conèixer que havien estat manipulats
etiqueta: neutre
----
premissa: Nosaltres treballem per a alterar genèticament les cèl·lules mare i aconseguir un sistema immunitari reprogramat per a atacar el càncer.
hipòtesi: El nostre objectiu és preservar el genoma de les cèl·lules mare perquè el sistema immunitari pugui fer front al càncer.
etiqueta: contradicció
----
premissa: El palau compta amb un extens parc de 45 ha amb jardins de diversos estils, nombroses fonts, escultures i monuments.
hipòtesi: El jardí que atrau més als visitants és el que està abientat amb un estil zen. 
etiqueta:",neutre,1
"premissa: És un mosquit que es caracteritza per les seves potes ratllades en blanc i negre i el seu cos petit, blanc i negre.
hipòtesi: Les potes ratllades són característiques d'un tipus de mosquit.
etiqueta: implicació
----
premissa: L'alletament té lloc durant les 5 o 6 primeres setmanes de vida de la cria.
hipòtesi: L'alletament matern és la millorm opció per al nadó.
etiqueta: neutre
----
premissa: Madrid supera Catalunya en el nombre total de casos diagnosticats.
hipòtesi: Madrid segueix Catalunya en el nombre total de casos diagnosticats.
etiqueta: contradicció
----
premissa: JxCat proposa de crear una comissió d'investigació dels atemptats de Barcelona i Cambrils
hipòtesi: Els atemptats de Barcelona i Cambrils van tenir lloc el 17 d'agost de 2017.
etiqueta:",neutre,1
"premissa: Llarena descarta de reactivar l’euroordre contra Puigdemont pel seu viatge al Parlament Europeu
hipòtesi: L'euroordre contra Puigdemont no es reactivarà
etiqueta: implicació
----
premissa: Segons FCI les empreses ja disposen i utilitzen les noves tecnologies en els seus processos però no les aprofiten en profunditat ni optimitzen les seves funcionalitats.
hipòtesi: Hi ha una gran oferta de programes informátics per a les noves empreses.
etiqueta: neutre
----
premissa: També l'originalitat i l'autenticitat de la proposta i la seva creativitat.
hipòtesi: La proposta és artificial i vulgar.
etiqueta: contradicció
----
premissa: Guia per a la comprovació de la qualitat i el funcionament d'un programa traduït.
hipòtesi: La guia permet comprovar com funciona la màquina.
etiqueta:",contradicció,2
"premissa: Antic militant del Matzpen, una formació d'extrema esquerra i antisionista que va tenir cert impacte en la dècada dels 70.
hipòtesi: Els anys 70 es parlava del Matzpen.
etiqueta: implicació
----
premissa: El cardenal Vincenzo Vannutelli, representant el Papa Pius X, va estar present a la consagració.
hipòtesi: El cardenal Vincenzo Vannutelli va restar assegut durant la consagració i en cap moment va dir res.
etiqueta: neutre
----
premissa: Camins per a fer que aquests continguts arribin arreu: les paraules, les imatges, els sons.
hipòtesi: No hi ha mitjans adequats per transmetre alguns continguts.
etiqueta: contradicció
----
premissa: Mas surt aplaudit per manifestants, batlles i dirigents polítics després de la declaració al TSJC
hipòtesi: Mas no ha anat a declarar al TSJC
etiqueta:",contradicció,2
"premissa: Castellà proposa de fer efectiva la República amb un referèndum per a aprovar la constitució catalana
hipòtesi: La constitució de Catalunya s'hauria de ratificar en un referèndum
etiqueta: implicació
----
premissa: Al Parlament espanyol ha estat membre de les comissions d'Igualtat, de Discapacitat, d'Infància i de Cultura.
hipòtesi: La comissió d'Igualtat del Parlament espanyol és tan important com qualsevol de les altres comissions.
etiqueta: neutre
----
premissa: Es don Josep Alada, germá de don Francesc Alada, únic fill que resta deis set que nasqueren del matrimoni de Joan Maciá amb Maria Llussa.
hipòtesi: Joan Macià i Maria Llussa van morir sense descendència.
etiqueta: contradicció
----
premissa: Per Bassa, les dades constaten que l'Estat espanyol té ""un menyspreu constant"" per la demarcació.
hipòtesi: ERC guanya a la demarcació de Tarragona.
etiqueta:",neutre,1
"premissa: El Parlament de les Illes retira el llaç groc de la façana per l’ordre de la Junta electoral
hipòtesi: El Parlament Balear executa la demanda de la Junta Electoral 
etiqueta: implicació
----
premissa: S'usa sobretot per a fer molts dolços com els rubiols, les panades i les ensaïmades, que reben el seu nom a causa d'aquest ingredient.
hipòtesi: Els rubiols, les panades i les ensaïmades es mengen a l'estiu. 
etiqueta: neutre
----
premissa: Aharonov es va graduar en la Universitat Hebrea de Jerusalem amb una llicenciatura en Matemàtiques i Física en 1994.
hipòtesi: El 1994 Aharonov va abandonar la carrera de Matemàtiques i Física que cursava a la Universitat Hebrea de Jerusalem.
etiqueta: contradicció
----
premissa: La Generalitat presentarà una querella contra Rajoy per prevaricació per haver impedit el nomenaments de Rull, Turull, Puig i Comín
hipòtesi: La querella es presentarà al Tribunal Superior de Justícia de Catalunya
etiqueta:",neutre,1
"premissa: El municipi, que el 2001 tenia una població de 23.707 habitants, inclou la ciutat, alguns poblets i l'illa de Khrissi.
hipòtesi: El municipi està format per diverses entitats territorials.
etiqueta: implicació
----
premissa: Ell va ser un dels 7 socis fundadors de la UEC Anoia, l'any 1964.
hipòtesi: La UEC Anoia firma una 'trail express' òptima a Montserrat
etiqueta: neutre
----
premissa: Aquest format, per altre banda, es convertiria en el més comú en aquells anys.
hipòtesi: En aquells anys, el format majoritari era molt diferent d'aquest.
etiqueta: contradicció
----
premissa: El Barça ha mostrat les seves credencials per repetir títol de Lliga contra un dels aspirants a evitar ho , el Vila-real.
hipòtesi: La Lliga és una competició regular on tots els equips s'enfrontene entre ells.B605
etiqueta:",neutre,1
"premissa: El govern balear demana d’incloure setze persones més a la llista de víctimes del nazisme
hipòtesi: A les balears van haver víctimes del nazisme
etiqueta: implicació
----
premissa: lectors-impressors compatibles també tendeixen a ser més cars i només poden ser utilitzats amb un tipus de contenidor de pel·lícula.
hipòtesi: El preu dels lectors-impressors supera els 300 €.
etiqueta: neutre
----
premissa: Bé, llavors deixa me ajudar te a lluitar contra ells.
hipòtesi: Bé, doncs ja t'ho faràs en aquesta lluita contra ells.
etiqueta: contradicció
----
premissa: Anjos va treballar al Ministeri de Relacions Exteriors com a Director per Àfrica i Orient Mitjà.
hipòtesi: Anjos va treballar al Ministeri de Relacions Interiors com a Director per Àsia i Proper Orient.
etiqueta:",contradicció,2
"premissa: La primera reacció contra el foc va ser una lluita massa desigual.
hipòtesi: Hi va haver diverses reaccions per lluitar contra el foc.
etiqueta: implicació
----
premissa: A banda de les dues coproduccions, en aquesta edició del festival també hi haurà companyies d'Argentina, Brasil, Colòmbia, Itàlia i Xile.
hipòtesi: Itàlia participa per primer cop en aquest festival. 
etiqueta: neutre
----
premissa: Biden guanya les primàries demòcrates de Carolina del Sud amb gairebé la meitat dels vots
hipòtesi: Biden renuncia a presentar-se a les primàries de Carolina del Sud 
etiqueta: contradicció
----
premissa: És la noia italiana amb la qual Aeneas està condemnat a casar se, per a poder fundar la ciutat i l'imperi de Roma.
hipòtesi: Enees va voler casar-se amb una noia italiana.
etiqueta:",contradicció,2
